Handle,Title,Body(HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,SEO Title,SEO Description,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
Val-Pak Products V20-327,"V20-327 - Val-Pak CFW-100, 17"" - 70668",,Val-Pak Products,Filters,"filter,purex,part",True,OEM,70668,,,,,VAL_V20-327,,shopify,10,deny,manual,9.99,,True,,811636020467,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-327.jpg,Val-Pak Products V20-327,,,,,,"V20-327 - Val-Pak CFW-100, 17"" - 70668","V20-327 - Val-Pak CFW-100, 17"" - 70668         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V20-345,V20-345 - Val-Pak Spa Check Valve Slip (Dark Gray),,Val-Pak Products,Valves,"valve,ortega,part",True,OEM,N/A,,,,,VAL_V20-345,,shopify,10,deny,manual,9.99,,True,,811636020603,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-345.jpg,Val-Pak Products V20-345,,,,,,V20-345 - Val-Pak Spa Check Valve Slip (Dark Gray),V20-345 - Val-Pak Spa Check Valve Slip (Dark Gray)         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V20-346,V20-346 - Val-Pak Spa Check Valve Slip (Light Gray),,Val-Pak Products,Valves,"valve,ortega,part",True,OEM,N/A,,,,,VAL_V20-346,,shopify,10,deny,manual,9.99,,True,,811636020610,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-346.jpg,Val-Pak Products V20-346,,,,,,V20-346 - Val-Pak Spa Check Valve Slip (Light Gray),V20-346 - Val-Pak Spa Check Valve Slip (Light Gray)         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V26-362,V26-362 - Val-Pak Max-E-Pro/Dura-Glas II Trap Cover - C3-185P,,Val-Pak Products,Filters,"pump,sta-rite,part",True,OEM,C3-185P,,,,,VAL_V26-362,,shopify,10,deny,manual,9.99,,True,,811636021310,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V26-362.jpg,Val-Pak Products V26-362,,,,,,V26-362 - Val-Pak Max-E-Pro/Dura-Glas II Trap Cover - C3-185P,V26-362 - Val-Pak Max-E-Pro/Dura-Glas II Trap Cover - C3-185P         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V26-375,V26-375 - Val-Pak Dura-Glas Impeller (1/2 HP) - C105-92PS,,Val-Pak Products,Filters,"pump,sta-rite,part",True,OEM,C105-92PS,,,,,VAL_V26-375,,shopify,10,deny,manual,9.99,,True,,811636021389,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V26-375.jpg,Val-Pak Products V26-375,,,,,,V26-375 - Val-Pak Dura-Glas Impeller (1/2 HP) - C105-92PS,V26-375 - Val-Pak Dura-Glas Impeller (1/2 HP) - C105-92PS         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V20-636,V20-636 - Val-Pak 2036 OEM Filter Grid - 74923,,Val-Pak Products,Filters,"purex,part",True,OEM,74923,,,,,VAL_V20-636,,shopify,10,deny,manual,9.99,,True,,811636020863,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-636.jpg,Val-Pak Products V20-636,,,,,,V20-636 - Val-Pak 2036 OEM Filter Grid - 74923,V20-636 - Val-Pak 2036 OEM Filter Grid - 74923         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V20-648,V20-648 - Val-Pak 2048 OEM Filter Grid - 74924,,Val-Pak Products,Filters,"purex,part",True,OEM,74924,,,,,VAL_V20-648,,shopify,10,deny,manual,9.99,,True,,811636027480,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-648.jpg,Val-Pak Products V20-648,,,,,,V20-648 - Val-Pak 2048 OEM Filter Grid - 74924,V20-648 - Val-Pak 2048 OEM Filter Grid - 74924         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V26-376,V26-376 - Val-Pak Dura-Glas Impeller (3/4 HP) - C105-138PEBA,,Val-Pak Products,Filters,"pump,sta-rite,part",True,OEM,C105-138PEBA,,,,,VAL_V26-376,,shopify,10,deny,manual,9.99,,True,,811636021396,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V26-376.jpg,Val-Pak Products V26-376,,,,,,V26-376 - Val-Pak Dura-Glas Impeller (3/4 HP) - C105-138PEBA,V26-376 - Val-Pak Dura-Glas Impeller (3/4 HP) - C105-138PEBA         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V20-660,V20-660 - Val-Pak 2060 OEM Filter Grid - 74925,,Val-Pak Products,Filters,"purex,part",True,OEM,74925,,,,,VAL_V20-660,,shopify,10,deny,manual,9.99,,True,,811636027497,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-660.jpg,Val-Pak Products V20-660,,,,,,V20-660 - Val-Pak 2060 OEM Filter Grid - 74925,V20-660 - Val-Pak 2060 OEM Filter Grid - 74925         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V20-066,"V20-066 - Val-Pak Ortega Seal (2"") - 72431",,Val-Pak Products,Valves,"valve,ortega,part",True,OEM,72431,,,,,VAL_V20-066,,shopify,10,deny,manual,9.99,,True,,811636027565,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-066.jpg,Val-Pak Products V20-066,,,,,,"V20-066 - Val-Pak Ortega Seal (2"") - 72431","V20-066 - Val-Pak Ortega Seal (2"") - 72431         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V20-672,V20-672 - Val-Pak 2072 OEM Filter Grid - 74926,,Val-Pak Products,Filters,"purex,part",True,OEM,74926,,,,,VAL_V20-672,,shopify,10,deny,manual,9.99,,True,,811636020894,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-672.jpg,Val-Pak Products V20-672,,,,,,V20-672 - Val-Pak 2072 OEM Filter Grid - 74926,V20-672 - Val-Pak 2072 OEM Filter Grid - 74926         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V20-328,"V20-328 - Val-Pak CFW-150, 22 3/4"" - 70665",,Val-Pak Products,Filters,"filter,purex,part",True,OEM,V20-328,,,,,VAL_V20-328,,shopify,10,deny,manual,9.99,,True,,811636020474,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-328.jpg,Val-Pak Products V20-328,,,,,,"V20-328 - Val-Pak CFW-150, 22 3/4"" - 70665","V20-328 - Val-Pak CFW-150, 22 3/4"" - 70665         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V20-067,"V20-067 - Val-Pak Ortega Seal (1.5"") - 72432",,Val-Pak Products,Valves,"valve,ortega,part",True,OEM,72432,,,,,VAL_V20-067,,shopify,10,deny,manual,9.99,,True,,811636027572,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-067.jpg,Val-Pak Products V20-067,,,,,,"V20-067 - Val-Pak Ortega Seal (1.5"") - 72432","V20-067 - Val-Pak Ortega Seal (1.5"") - 72432         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V20-090,"V20-090 - Val-Pak Ortega Valve Complete - Brass (1 1/2"")",,Val-Pak Products,Valves,"valve,ortega,part",True,OEM,N/A,,,,,VAL_V20-090,,shopify,10,deny,manual,9.99,,True,,811636027268,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-090.jpg,Val-Pak Products V20-090,,,,,,"V20-090 - Val-Pak Ortega Valve Complete - Brass (1 1/2"")","V20-090 - Val-Pak Ortega Valve Complete - Brass (1 1/2"")         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V20-089,"V20-089 - Val-Pak Ortega Valve Complete - Brass (2"")",,Val-Pak Products,Valves,"valve,ortega,part",True,OEM,N/A,,,,,VAL_V20-089,,shopify,10,deny,manual,9.99,,True,,811636027251,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-089.jpg,Val-Pak Products V20-089,,,,,,"V20-089 - Val-Pak Ortega Valve Complete - Brass (2"")","V20-089 - Val-Pak Ortega Valve Complete - Brass (2"")         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V20-624,V20-624 - Val-Pak 2024 OEM Filter Grid - 74922,,Val-Pak Products,Filters,"purex,part",True,OEM,74922,,,,,VAL_V20-624,,shopify,10,deny,manual,9.99,,True,,811636027473,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-624.jpg,Val-Pak Products V20-624,,,,,,V20-624 - Val-Pak 2024 OEM Filter Grid - 74922,V20-624 - Val-Pak 2024 OEM Filter Grid - 74922         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V20-092,"V20-092 - Val-Pak Diverter Cap & Handle - Brass (1 1/2"") - 72432",,Val-Pak Products,Valves,"valve,ortega,part",True,OEM,72432,,,,,VAL_V20-092,,shopify,10,deny,manual,9.99,,True,,811636027275,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-092.jpg,Val-Pak Products V20-092,,,,,,"V20-092 - Val-Pak Diverter Cap & Handle - Brass (1 1/2"") - 72432","V20-092 - Val-Pak Diverter Cap & Handle - Brass (1 1/2"") - 72432         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V20-091,"V20-091 - Val-Pak Diverter Cap & Handle - Brass (2"") - 72431",,Val-Pak Products,Valves,"valve,ortega,part",True,OEM,72431,,,,,VAL_V20-091,,shopify,10,deny,manual,9.99,,True,,811636020115,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-091.jpg,Val-Pak Products V20-091,,,,,,"V20-091 - Val-Pak Diverter Cap & Handle - Brass (2"") - 72431","V20-091 - Val-Pak Diverter Cap & Handle - Brass (2"") - 72431         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V20-236,"V20-236 - Val-Pak SM-2036, 27"", Red - 72871",,Val-Pak Products,Filters,"filter,purex,part",True,OEM,72871,,,,,VAL_V20-236,,shopify,10,deny,manual,9.99,,True,,811636020269,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-236.jpg,Val-Pak Products V20-236,,,,,,"V20-236 - Val-Pak SM-2036, 27"", Red - 72871","V20-236 - Val-Pak SM-2036, 27"", Red - 72871         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V20-248,"V20-248 - Val-Pak SM-2048, 33"", Red - 72872",,Val-Pak Products,Filters,"filter,purex,part",True,OEM,72872,,,,,VAL_V20-248,,shopify,10,deny,manual,9.99,,True,,811636020276,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-248.jpg,Val-Pak Products V20-248,,,,,,"V20-248 - Val-Pak SM-2048, 33"", Red - 72872","V20-248 - Val-Pak SM-2048, 33"", Red - 72872         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V20-338,"V20-338 - Val-Pak Handle Screw 8-32 x 3/8"" S.S. - 72540",,Val-Pak Products,Valves,"valve,ortega,part",True,OEM,72540,,,,,VAL_V20-338,,shopify,10,deny,manual,9.99,,True,,811636020542,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-338.jpg,Val-Pak Products V20-338,,,,,,"V20-338 - Val-Pak Handle Screw 8-32 x 3/8"" S.S. - 72540","V20-338 - Val-Pak Handle Screw 8-32 x 3/8"" S.S. - 72540         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V20-339,V20-339 - Val-Pak Spa Check Valve (White),,Val-Pak Products,Valves,"valve,ortega,part",True,OEM,N/A,,,,,VAL_V20-339,,shopify,10,deny,manual,9.99,,True,,811636020559,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-339.jpg,Val-Pak Products V20-339,,,,,,V20-339 - Val-Pak Spa Check Valve (White),V20-339 - Val-Pak Spa Check Valve (White)         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V20-272,"V20-272 - Val-Pak SM-2072, 45"", Red - 72874",,Val-Pak Products,Filters,"filter,purex,part",True,OEM,72874,,,,,VAL_V20-272,,shopify,10,deny,manual,9.99,,True,,811636020290,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-272.jpg,Val-Pak Products V20-272,,,,,,"V20-272 - Val-Pak SM-2072, 45"", Red - 72874","V20-272 - Val-Pak SM-2072, 45"", Red - 72874         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V20-260,"V20-260 - Val-Pak SM-2060, 39"", Red - 72873",,Val-Pak Products,Filters,"filter,purex,part",True,OEM,72873,,,,,VAL_V20-260,,shopify,10,deny,manual,9.99,,True,,811636020283,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-260.jpg,Val-Pak Products V20-260,,,,,,"V20-260 - Val-Pak SM-2060, 39"", Red - 72873","V20-260 - Val-Pak SM-2060, 39"", Red - 72873         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V20-330,V20-330 - Val-Pak Ortega Handle (Metal) - 72392,,Val-Pak Products,Valves,"valve,ortega,part",True,OEM,72392,,,,,VAL_V20-330,,shopify,10,deny,manual,9.99,,True,,811636020481,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-330.jpg,Val-Pak Products V20-330,,,,,,V20-330 - Val-Pak Ortega Handle (Metal) - 72392,V20-330 - Val-Pak Ortega Handle (Metal) - 72392         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V20-335,V20-335 - Val-Pak Ortega Shaft for Noryl Diverter - 72427,,Val-Pak Products,Valves,"valve,ortega,part",True,OEM,72427,,,,,VAL_V20-335,,shopify,10,deny,manual,9.99,,True,,811636020528,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-335.jpg,Val-Pak Products V20-335,,,,,,V20-335 - Val-Pak Ortega Shaft for Noryl Diverter - 72427,V20-335 - Val-Pak Ortega Shaft for Noryl Diverter - 72427         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V20-360,"V20-360 - Val-Pak SMBW-2060, 39"", Brass Rotor, Blue - 73660",,Val-Pak Products,Filters,"filter,purex,part",True,OEM,73660,,,,,VAL_V20-360,,shopify,10,deny,manual,9.99,,True,,811636020658,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-360.jpg,Val-Pak Products V20-360,,,,,,"V20-360 - Val-Pak SMBW-2060, 39"", Brass Rotor, Blue - 73660","V20-360 - Val-Pak SMBW-2060, 39"", Brass Rotor, Blue - 73660         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V20-336,"V20-336 - Val-Pak SMBW-2036, 27"", Brass Rotor, Blue - 73662",,Val-Pak Products,Filters,"filter,purex,part",True,OEM,73662,,,,,VAL_V20-336,,shopify,10,deny,manual,9.99,,True,,811636020535,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-336.jpg,Val-Pak Products V20-336,,,,,,"V20-336 - Val-Pak SMBW-2036, 27"", Brass Rotor, Blue - 73662","V20-336 - Val-Pak SMBW-2036, 27"", Brass Rotor, Blue - 73662         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V20-372,"V20-372 - Val-Pak SMBW-2072, 45"", Brass Rotor, Blue - 73659",,Val-Pak Products,Filters,"filter,purex,part",True,OEM,73659,,,,,VAL_V20-372,,shopify,10,deny,manual,9.99,,True,,811636020702,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-372.jpg,Val-Pak Products V20-372,,,,,,"V20-372 - Val-Pak SMBW-2072, 45"", Brass Rotor, Blue - 73659","V20-372 - Val-Pak SMBW-2072, 45"", Brass Rotor, Blue - 73659         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V20-460,"V20-460 - Val-Pak SMBW-2060, 39"", Noryl Rotor, White - 72867",,Val-Pak Products,Filters,"filter,purex,part",True,OEM,72867,,,,,VAL_V20-460,,shopify,10,deny,manual,9.99,,True,,811636020849,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-460.jpg,Val-Pak Products V20-460,,,,,,"V20-460 - Val-Pak SMBW-2060, 39"", Noryl Rotor, White - 72867","V20-460 - Val-Pak SMBW-2060, 39"", Noryl Rotor, White - 72867         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V20-448,"V20-448 - Val-Pak SMBW-2048/4048, 33"", Noryl Rotor, White - 72868",,Val-Pak Products,Filters,"filter,purex,part",True,OEM,72868,,,,,VAL_V20-448,,shopify,10,deny,manual,9.99,,True,,811636020832,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-448.jpg,Val-Pak Products V20-448,,,,,,"V20-448 - Val-Pak SMBW-2048/4048, 33"", Noryl Rotor, White - 72868","V20-448 - Val-Pak SMBW-2048/4048, 33"", Noryl Rotor, White - 72868         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V20-472,"V20-472 - Val-Pak SMBW-2072, 45"", Noryl Rotor, White - 72866",,Val-Pak Products,Filters,"filter,purex,part",True,OEM,72866,,,,,VAL_V20-472,,shopify,10,deny,manual,9.99,,True,,811636020856,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-472.jpg,Val-Pak Products V20-472,,,,,,"V20-472 - Val-Pak SMBW-2072, 45"", Noryl Rotor, White - 72866","V20-472 - Val-Pak SMBW-2072, 45"", Noryl Rotor, White - 72866         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V20-436,"V20-436 - Val-Pak SMBW-2036/4036, 27"", Noryl Rotor, White - 72869",,Val-Pak Products,Filters,"filter,purex,part",True,OEM,72869,,,,,VAL_V20-436,,shopify,10,deny,manual,9.99,,True,,811636020825,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-436.jpg,Val-Pak Products V20-436,,,,,,"V20-436 - Val-Pak SMBW-2036/4036, 27"", Noryl Rotor, White - 72869","V20-436 - Val-Pak SMBW-2036/4036, 27"", Noryl Rotor, White - 72869         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V20-340,V20-340 - Val-Pak Spa Check Valve (Black),,Val-Pak Products,Valves,"valve,ortega,part",True,OEM,N/A,,,,,VAL_V20-340,,shopify,10,deny,manual,9.99,,True,,811636020566,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-340.jpg,Val-Pak Products V20-340,,,,,,V20-340 - Val-Pak Spa Check Valve (Black),V20-340 - Val-Pak Spa Check Valve (Black)         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V20-348,"V20-348 - Val-Pak SMBW-2048, 33"", Brass Rotor, Blue - 73661",,Val-Pak Products,Filters,"filter,purex,part",True,OEM,73661,,,,,VAL_V20-348,,shopify,10,deny,manual,9.99,,True,,811636020627,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-348.jpg,Val-Pak Products V20-348,,,,,,"V20-348 - Val-Pak SMBW-2048, 33"", Brass Rotor, Blue - 73661","V20-348 - Val-Pak SMBW-2048, 33"", Brass Rotor, Blue - 73661         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V20-424,"V20-424 - Val-Pak SMBW-2024/4024, 21"", Noryl Rotor, White - 72870",,Val-Pak Products,Filters,"filter,purex,part",True,OEM,72870,,,,,VAL_V20-424,,shopify,10,deny,manual,9.99,,True,,811636020818,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-424.jpg,Val-Pak Products V20-424,,,,,,"V20-424 - Val-Pak SMBW-2024/4024, 21"", Noryl Rotor, White - 72870","V20-424 - Val-Pak SMBW-2024/4024, 21"", Noryl Rotor, White - 72870         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ",,,,,,,,,,,
Val-Pak Products V20-320,V20-320 - Val-Pak Brass Rotor - 72110,,Val-Pak Products,Filters,"purex,part",True,OEM,72110,,,,,VAL_V20-320,,shopify,10,deny,manual,9.99,,True,,811636020405,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-320.jpg,Val-Pak Products V20-320,,,,,,V20-320 - Val-Pak Brass Rotor - 72110,V20-320 - Val-Pak Brass Rotor - 72110         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V20-221,V20-221 - Val-Pak 2000 Series S.S. Filter Clamp - 72898,,Val-Pak Products,Filters,"purex,part",True,OEM,72898,,,,,VAL_V20-221,,shopify,10,deny,manual,9.99,,True,,811636020986,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-221.jpg,Val-Pak Products V20-221,,,,,,V20-221 - Val-Pak 2000 Series S.S. Filter Clamp - 72898,V20-221 - Val-Pak 2000 Series S.S. Filter Clamp - 72898         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V20-227,V20-227 - Val-Pak Noryl Rotor w/ Seal - 73370,,Val-Pak Products,Filters,"purex,part",True,OEM,73370,,,,,VAL_V20-227,,shopify,10,deny,manual,9.99,,True,,811636027466,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-227.jpg,Val-Pak Products V20-227,,,,,,V20-227 - Val-Pak Noryl Rotor w/ Seal - 73370,V20-227 - Val-Pak Noryl Rotor w/ Seal - 73370         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V20-321,V20-321 - Val-Pak Port Seal - 70729,,Val-Pak Products,Filters,"purex,part",True,OEM,70729,,,,,VAL_V20-321,,shopify,10,deny,manual,9.99,,True,,811636020412,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-321.jpg,Val-Pak Products V20-321,,,,,,V20-321 - Val-Pak Port Seal - 70729,V20-321 - Val-Pak Port Seal - 70729         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V20-319,V20-319 - Val-Pak Brass Rotor O-Ring Kit,,Val-Pak Products,Filters,"purex,part",True,OEM,N/A,,,,,VAL_V20-319,,shopify,10,deny,manual,9.99,,True,,811636020399,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-319.jpg,Val-Pak Products V20-319,,,,,,V20-319 - Val-Pak Brass Rotor O-Ring Kit,V20-319 - Val-Pak Brass Rotor O-Ring Kit         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V20-222,V20-222 - Val-Pak 2000 Series S.S. Filter Lid - 188602,,Val-Pak Products,Filters,"purex,part",True,OEM,188602,,,,,VAL_V20-222,,shopify,10,deny,manual,9.99,,True,,811636020245,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-222.jpg,Val-Pak Products V20-222,,,,,,V20-222 - Val-Pak 2000 Series S.S. Filter Lid - 188602,V20-222 - Val-Pak 2000 Series S.S. Filter Lid - 188602         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V20-326,V20-326 - Val-Pak Brass & Noryl Rotor Valve Handle S.S. - 190026,,Val-Pak Products,Valves,"valve,purex,part",True,OEM,190026,,,,,VAL_V20-326,,shopify,10,deny,manual,9.99,,True,,811636020450,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-326.jpg,Val-Pak Products V20-326,,,,,,V20-326 - Val-Pak Brass & Noryl Rotor Valve Handle S.S. - 190026,V20-326 - Val-Pak Brass & Noryl Rotor Valve Handle S.S. - 190026         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
Val-Pak Products V20-334,V20-334 - Val-Pak Brass/Noryl Rotor Valve Handle Ext. - 70971,,Val-Pak Products,Valves,"valve,purex,part",True,OEM,70971,,,,,VAL_V20-334,,shopify,10,deny,manual,9.99,,True,,811636020511,https://s3-us-west-1.amazonaws.com/shopifyimportimages/VAL_V20-334.jpg,Val-Pak Products V20-334,,,,,,V20-334 - Val-Pak Brass/Noryl Rotor Valve Handle Ext. - 70971,V20-334 - Val-Pak Brass/Noryl Rotor Valve Handle Ext. - 70971         Val-Pak is a USA manufacturer that specializes in high quality         and heavy duty swimming pool and spa equipment and parts.    ,,,,,,,,,,,
